
2.39833310724217,1.91692851128358,1.24193838604624,1.02920635228374,0.672635571050898
1.96354535746693,1.79930345858124,1.55412190172709,1.17851614538921,0.840164446304829
2.63388185653793,1.42310843025604,1.40560471480736,1.1809937330989,0.634479735761605
2.18851585178833,1.88749362994021,1.66149509279866,1.17993827182726,0.441344441257587
2.26026553722012,1.6531507619856,1.61640506256007,0.90825086035225,0.786465784391133
2.40444992125423,1.94786575115079,1.69495534083642,0.833814427415331,0.583215898070511
2.40650337246165,2.09827153654927,1.33414275108243,0.933462662939338,0.670109672191412
2.62023224265538,1.74781440995879,1.34613625925227,0.857287918069801,0.536341327350225
2.98915280696196,2.0697608831946,1.41727470610241,0.675825492802222,0.347917513787132
2.49061176815676,2.00755827439258,1.71972724374236,0.951983573776087,0.433949897589241
2.45984130823637,1.72302436746157,1.48842923830131,1.02930510532939,0.549347939836248
2.39903420588455,1.74115947260065,1.19185317524869,1.09880653493315,0.937794887938966
2.63843241121211,1.99743245100134,1.34101374027087,1.01542427319533,0.490212430630198
2.9290170453591,2.04023330158054,1.19639167293367,0.694790507666712,0.48877267899441
3.01958631791166,1.36335593986763,1.23841214570905,0.950681553024394,0.769469792439106
2.85394005223101,1.72654020343593,1.67339933806121,0.73125445192968,0.531339609926382
2.95863928858508,1.78909121700882,1.33739320055028,0.818357723456317,0.613461433807893
2.541943686135,1.88645252135588,1.76869370352811,0.770932460661622,0.690407307089318
2.65205080720506,1.99949856266147,1.30823142616086,1.12119669768857,0.583191203373013
2.9864307095121,2.32768731862303,1.58152190170677,0.436446616009466,0.277373447843795
2.92992975966668,2.12246621972661,1.23396333550822,0.672376299011528,0.587088559996304
2.25397135721952,1.84603327488908,1.66061464940769,1.04774314367261,0.557543388819879
2.63826061632475,1.74881975534533,1.43367602941375,0.908606899332013,0.661245768943977
2.83016721554445,1.64628432390132,1.4700335773855,0.895535656407871,0.754031366136386
2.62709116672514,1.59469795509702,1.57270262551468,0.964425123569087,0.799456516548474
2.74115152524725,1.98481776711896,1.25310851695588,0.992846392963689,0.664562135096857
3.1539606496675,1.78668185411319,1.06936498926341,0.920978731301496,0.720572734221525
2.62848669953765,1.95626609407433,1.43505729894634,1.02183796522409,0.423666270401984
2.71619962669676,1.62197058219751,1.26017281827111,1.13737038973717,0.773813151047538
2.71609624591461,1.36659389082405,1.23550032504915,1.0981267352874,0.736638648509564
2.7915325179906,1.8888243117476,1.46267630909302,1.02324029614564,0.473733402281068
2.67370579956575,2.0673376044663,1.27108157742922,0.810330761261322,0.549343167291709
3.82078241901067,1.59170790031921,1.44129796658783,0.669922078152131,0.325261364343719
2.82012211043468,2.00971942036561,1.39125018538536,0.954570160134819,0.456727348410156
2.93806253830026,1.71297148700495,1.28533123972898,0.938203159668614,0.663490006245555
3.05791664920236,1.708052329864,1.28152403837399,1.15852548299395,0.353963300877925
2.61282498060596,1.96526797174276,1.42619225033548,0.96957878031062,0.652717974465908
2.26809572879844,1.62919194689556,1.50255158510152,1.24103658821907,0.787384295830199
2.96987514905817,1.61137272492784,1.23316562308104,1.01891566452296,0.668473985969598
2.6155323566135,1.78531019471762,1.44105926782151,1.07038049941047,0.778038870979644
2.78650617501773,1.73133736072193,1.30029892376458,1.01645960809224,0.879047283730425
2.65945882458857,1.57771320457273,1.38159099590583,0.902482161565507,0.594275700475313
3.19333765077964,1.83644177518211,1.30958761122051,0.64985664732571,0.524029440292753
2.53521395444482,1.79880564157255,1.52214305365245,1.17651715488798,0.713250205129055
2.43947450332006,1.93652576959846,1.30678557209884,1.20201632100605,0.650902371105418
3.65709801313362,1.34910607298319,0.943968269006208,0.763230385102089,0.559726959459481
2.33483885420376,1.76885392543117,1.46305261278837,0.998059967925295,0.635238853228038
3.59851515324955,1.52683086087595,1.19326676899983,0.718556525490096,0.518038037526685
2.40729345918993,2.21000374178439,1.55560024808837,0.647986735181679,0.437449306555387
2.77618497830163,2.33978499879169,1.41374935436649,0.684411415282111,0.484366553023525
2.24591231205861,1.89882893578134,1.62645314942393,1.02958258418702,0.587335044785349
2.59852136856689,2.24663029427967,1.33461707290516,0.85013645081122,0.587349332385712
3.00124256483574,1.84696662581493,1.48897155864632,0.947208565914088,0.47014216817018
